contents,aug,contentsId,likecount,showTime,tv_name,uid,context,aug_context,label2,label7
永平水产有心了,永平水产有一颗心,2020/6/20 20:04,37,1216,4,1271664449,真有了后妈就有了后爸；这个爸也有责任；一切都是父母的问题；什么狗男人,如果你有继母，你就会有继父；这位父亲也有责任；都是关于父母的；什么狗人,1,2
烧卖吃太多了大夏天的,少麦的食物太多了。在夏天,2020/6/27 1:38,27,1073,2,1835571239,我小时候经常流鼻血；他这个年纪流鼻血很常见；还好有摄影师不然真说不清；是暗示他压力大流鼻血了,我小时候经常流鼻血；在他这个年龄流鼻血很常见；幸运的是，有一位摄影师，否则我无法判断；这意味着他压力很大，流鼻血,1,2
这哪是假发一看就是真头发,这不是假发。看起来像真头发,2020/6/25 16:37,3,595,6,1613552127,交什么朋友很重要；想到是两个主角就没那么害怕了；秦昊适合演这类型角色呀；这话说了好多次了,交朋友很重要；当我想到两个主角时，我并不害怕；秦昊适合这种角色；这已经说过很多次了,1,2
这音乐绝了,这音乐太棒了,2020/6/18 20:54,2,2886,4,1743003399,来一起听片尾；哪位灵魂歌手的演唱；这集最后一句台词扣题了；一步错,让我们听电影的结尾；哪个灵魂歌手唱歌；这一集的最后一行是离题的；错了一步,1,4
剃个光头多省事,剃光头更容易,2020/7/2 12:48,18,271,7,8.01E+14,谁说这个剧长就是良心剧来着；聪明绝顶哈或；不热甚至觉得有点凉；手机待机时间好长,谁说这位戏剧导演是一部良心剧；非常聪明，哈或；不热，甚至有点冷；手机待机时间长,1,1
这衣服穿的意义在哪,这件衣服是什么意思,2020/6/23 22:13,165,2419,6,1620592471,这背心演的好；严良这衣服挺凉快的啊；我还有机会吗；老花垣城了,这件背心性能很好；颜亮，这件衣服很酷；我还有机会吗；花垣古城,1,2
良心导演音乐品味太好,良心导演对音乐有很好的鉴赏力,2020/7/4 9:53,2,2599,6,1460427043,我最有钱；好洋气的歌；唯一部片头片尾都不跳的剧；这首歌好棒,我是最富有的；多么外国的歌曲啊；在电影的开头和结尾唯一不跳舞的戏；这首歌很棒,1,4
这爸是真的不怎么爱儿子,这位父亲真的不太爱他的儿子,2020/6/18 20:14,135,1195,4,1500147193,没用的男人没用的爹；这爹真的太偏心了；这爸对儿子都不关心；这爹可以滚了,无用的人，无用的父亲；这位父亲真的太偏袒人了；父亲不关心他的儿子；父亲现在可以走了,1,3
学习好懂事那就是好孩子吗,学得好、懂事是个好孩子吗,2020/6/25 11:19,18,770,3,1622760066,每个遇到的人都在帮你成长；那么多牛奶白喝了；我觉得朋友交错了；学霸真的身娇体软,你遇到的每个人都在帮助你成长；那么多牛奶被浪费了；我想我的朋友们是相互交织在一起的；雪巴真的很细腻，很柔软,1,1
大妈说的在理,阿姨说的很有道理,2020/6/26 13:08,13,2097,0,1181484348,这不是贺家老太吗；后面会不会真香；安全退休是不可能的了；安全的退休,这不是何太太的家人吗；后面真的很香吗；安全退休是不可能的；安全退休,1,1
这里都是不圆满的家庭,这些不是完美的家庭,2020/6/24 6:57,23,1567,2,1642276193,完了要被查出来了；这下跳进黄河洗不清了；本来就是有责任的还搁那意外；如果是推的会有指印吧,结束了。它会被发现的；现在我跳到黄河里就洗不干净了；我对这次事故负责；如果按下，就会有指纹,1,3
爸做了选择那一巴掌也是给女儿的,爸爸做出了选择，那一巴掌也是给他女儿的,2020/6/21 19:38,45,2352,10,2424890693,他已经知道是朱晶的事跟儿子有关但他现在只有儿子了只能包庇；觉得对不起自己的女儿；根本不是知道了真相；他爸决定包庇儿子了对不起女儿,他早就知道朱晶的风流韵事与儿子有关，但现在他只有一个儿子，所以只能庇护他；为你的女儿感到难过；我根本不知道真相；他父亲决定保护他的儿子。对不起，女儿,1,3
这么多的钱张东升哪来的一定有阴谋,张东生这些钱是从哪里来的？一定有阴谋,2020/6/17 20:31,18,2215,3,1810351987,大人还是有套路的；拖时间呢；感觉到了阴谋的气息哈；大哥三万一周你抢银行啊,成年人仍然有常规；拖延；我感觉到阴谋的味道；兄弟，你这周抢劫了银行,1,2
后妈也是没品,继母也无味,2020/6/22 21:12,115,3074,0,1605793431,就不能给孩子多买几双啊；内向是和家庭有关系的；懂事的孩子好惨哦；这阿姨是故意的,我们不能为我们的孩子多买一双吗；内向与家庭有关；聪明的孩子是痛苦的；这个阿姨是故意的,1,3
来找牌姐排解一下烦恼吧,来找白洁，帮你排忧解难,2020/6/25 22:26,0,2405,7,1398056482,我秃头用你管；这个人咋还在这里打电话；因为他是秃子；细节很到位,我是秃头。你可以照顾它；为什么这个人还在打电话；因为他是秃头；细节是高标准的,2,7
什么都是你以为太天真了,每件事你觉得这太天真了,2020/7/14 20:22,0,456,1,2029572955,其实报警才能有办法治病啊；这个孩子太天真了；她怎么知道的这么详细；他们三个就是主角啊,事实上，治愈疾病的唯一方法就是报警；这孩子太天真了；她怎么知道这么多；他们三人是主角,1,3
就问你们怕不怕,我问你是否害怕,2020/6/23 23:33,21,360,7,8.16E+14,记住这个铁杆；小白船不唱都安全；希望老陈没事；还真在这边,记住这个核心；白色的小船不唱歌是安全的；我希望老陈没事；它真的在这里,1,3
好单纯赃款敢用吗,好吧，你怎么敢用那些偷来的钱,2020/7/5 0:41,0,1162,11,1387315813,我充了十八块钱还不能告诉我欣长什么样么；朱太心机了就想让张杀了严；全剧最善良的人就是严良了；朱太牛了,你能告诉我在我付了18元钱后，辛是什么样子吗；朱很感兴趣，他想让张杀死严；全剧中最善良的人是阎亮；朱：太棒了,1,1
刚开始以为是美术老师,起初，我以为我是一名美术老师,2020/7/3 22:37,3,1010,0,2611744329,人缘也太差了哈；都不理老师的吗；我就喜欢数学高考数学；这学生太真实了哈,人气太差了，是吧；甚至没有注意到老师；我喜欢数学，高考数学；这个学生真是太真实了,1,2
秦昊演技太好了,秦昊的演技非常出色,2020/6/24 14:47,1,310,2,2099451460,我咋觉得他好像皮长山；注意看他手叉腰；看起来斯文败类；完了被迷住了,为什么我觉得他看起来像皮常山；看着他双手放在臀部；它看起来像一个文明的败类；结束了。我被迷住了,1,4
不是妈是怕儿子不需要他,不，妈妈担心她儿子不需要他,2020/6/28 1:55,15,282,5,1421439349,弄得家庭关系好紧张啊；没几个正常的人这里边儿；我当时害怕极了；我还不是为了给你留个好名声气死我了,它使家庭关系如此紧张；这里很少有正常人；我吓坏了；我不生你的气，因为你给你留下了好名声,1,3
他和阳都不想被抛弃,他和杨都不想被抛弃,2020/6/19 13:58,41,3211,5,1562977119,别忍了开杀吧；这个更扭曲；张东升是相信背叛了；要不搬家前咱们先去爬个山吧,不要容忍它。让我们杀了；这是更扭曲的；张东生相信背叛；我们为什么不先爬山再行动呢,1,3
当时好像就有两张卡,当时似乎有两张牌,2020/6/23 13:37,67,2636,9,1323034790,真正的在朱手里；感觉张东升这次真的要起杀心了；哇塞阳厉害了；学霸给了一个空的,真正的在朱的手中；我觉得张东生这次真的很想杀人；哇，赛扬真厉害；学霸给了我一个空的,1,2
细节坐副驾驶心理变化,细节：副驾驶的心理变化,2020/6/22 15:29,426,2290,5,1608676803,爸请你吃饭；哈这个表情好像小春；爸也不接受女儿死了；为什么不找他爸借钱,爸爸请你吃饭；哈，这看起来像小春；爸爸不接受他女儿的死；为什么不向他父亲借钱,1,2
难忘的暑假,难忘的暑假,2020/6/23 12:46,43,1591,10,1825269496,一个叫欣引发的血案；无语了真的；真的美化孩子了；他爸还是挺好的,辛引发的一起谋杀案；说不出话来，真的；它真的美化了孩子们；他的父亲仍然很好,1,1
两句都怪我都有深意,这两句话都怪我。它们都有深远的意义,2020/6/21 17:48,43,158,1,2000960435,靠这个微表情太绝太妙了；我去这演技也太好了吧吓死了；这演技绝了；也太会演了吧,依靠这种微表情真是太棒了；我在这里表演真是太棒了。我吓死了；演技高超；你很擅长演戏，不是吗,1,3
你不开心吗细思极恐,你不开心吗？我害怕,2020/6/28 0:35,69,916,11,2392835788,厉害了这也还能得第一；习惯第一名了没有惊喜了；智商高啊一暑假没学还第一；玩了一个暑假照样第一,太好了。我仍然可以赢得第一名；我习惯了成为第一。这并不奇怪；我的智商很高。我没有在暑假学习，但我还是第一名；在玩了一个暑假后，我仍然获得了第一名,1,3
王瑶赶紧去领盒饭,王瑶急忙去买盒饭,2020/6/21 12:41,61,2617,4,1695238784,智商感人啊；王瑶也是很多人的缩写；王瑶真的是疯了；代入感很强这女人好欠,智商令人感动；王瑶也是许多人的缩写；王瑶真是疯了；我有强烈的替代感。这个女人欠我很多,1,3
复制卡本身就是空的,复印卡本身是空的,2020/6/25 0:03,34,2092,9,1322208421,这孩子已经黑化了有心机；张东升肯定是在试探；我切换到第一集让你重来；故意的,这孩子变黑了，有了计划；张东生一定在测试；我将切换到第一集，让你重新开始；预定的,1,1
又接到新订单了,我们有另一个新订单,2020/6/25 20:09,235,845,10,1189098924,张老师真的很辛苦；全局老张杀了五个；整部剧蝴蝶效应啊；爸没必要死啊,张老师真的很努力；总的来说，老张杀了五个人；整个戏剧都有蝴蝶效应；爸爸，没必要死,1,2
这娃长的真俊以后能大火,这个婴儿很英俊，将来会着火的,2020/6/17 20:29,181,1591,3,1272619160,这也太懂事了也；好懂事的娃；德华拿手不就是做面嘛；这妈真的很坚强,这太明智了；多么聪明的孩子；德化擅长做面条；这位母亲真的很强壮,1,4
儿大不由娘啊真是急人,事情很紧急，你帮不了你妈妈,2020/6/29 9:31,0,504,9,1649831788,这位妈请你正常；看到这个妈像个母老虎；心是好的说话方式有问题；哇塞张东升温暖的一面,妈妈，请保持正常；看到这个像母老虎一样的妈妈了吗；心是好的，但说话的方式是错误的；哇，张东生温暖的一面,1,3
周杰伦下来喝喽搞快点,周杰伦，下来喝一杯。快点,2020/6/21 21:27,259,2003,6,2500773748,演猴子演技绝了；他爸返祖了；杰伦爱爬树；不像吧严良脸瘦多了,表演猴子是一流的；他父亲回到了他的祖先那里；杰伊喜欢爬树；不是吗？颜亮的脸瘦了很多,2,7
四人组出道吧,让我们在四人组中首次亮相,2020/6/24 10:34,78,1866,9,1538289434,三只小鸡和狐狸；这和谐的画面；四大鬼才；四大鬼才合体了,三只鸡和一只狐狸；这幅和谐的图画；四鬼；四个鬼魂在一起,1,4
想到是两个主角就没那么害怕了,当我想到两个主角时，我并不害怕,2020/6/24 12:35,3,594,6,2393001119,勒索这么没底气的吗；怎么说的好像人家欠你们钱似的呢；您有一份新的杀了吗订单请及时签收；交什么朋友很重要,勒索是个胆小鬼；你怎么能这么说？看来人们欠你钱；你们有新订单吗？请及时签字；交朋友很重要,1,2
他完了死在珠江,他死于珠江,2020/6/23 22:34,21,1390,6,1249054453,咱们去大海游吧；你还有机会吗；那时候他爸还活着吗；跟爸在一起才会笑,我们去海里游泳吧；你还有机会吗；他父亲当时还活着吗；当你和爸爸在一起时你会笑,1,2
这妈现在有点吓人,这位母亲现在有点害怕,2020/6/18 21:05,425,3025,5,1730221873,我抬头看我妈真好；吴谢宇就是这样炼成的；妈被分手了在那他出气；这孩子将来能成大事,我很高兴能抬头看我妈妈；吴谢瑜就是这样炼成的；妈妈分手了。他把它拿出来了；这个孩子将来可以成就大事,1,3
老师要父爱泛滥了,老师希望父亲的爱溢出,2020/6/19 0:30,296,2176,8,2506713397,这是弄婚纱照的声音吧；片尾太棒了；说的普吧；张哥你可长点心吧,这是拍婚纱照的声音吗；结局很棒；没错，不是吗；张大哥，你可以吃点心,1,3
